s,x,y,psi,kappa,vx,ax
2.318546485917857467e+02,2.694075984068543335e+02,2.031866930407139478e+02,-2.902762778720665793e+00,-8.215226538808041701e-05,3.691378773642252042e+01,4.456978898201740869e+00
2.338533955624045859e+02,2.698803056227495176e+02,2.012445925045938679e+02,-2.902901648539792490e+00,-6.266356359794719461e-05,3.715433314152527089e+01,4.421788891352885997e+00
2.358521425330234251e+02,2.703527572068043696e+02,1.993024775595318658e+02,-2.903018072404447203e+00,-5.357739387520598192e-05,3.739145016570042657e+01,4.387029642496151460e+00
2.378508895036422643e+02,2.708250007902287848e+02,1.973603257216846885e+02,-2.903110756711321017e+00,-3.916501512684920417e-05,3.762522650974963767e+01,4.352691305331359395e+00
2.398496364742611036e+02,2.712970933283232284e+02,1.954181321833596598e+02,-2.903175067826111011e+00,-2.554692936436375866e-05,3.785574628812786813e+01,4.318764416792847172e+00
2.418483834448799428e+02,2.717690882666880725e+02,1.934759076840567786e+02,-2.903213179645428799e+00,-1.257153307027884382e-05,3.808309023202908605e+01,4.285239875784041530e+00
2.438471304154987820e+02,2.722410329059003971e+02,1.915336784701260910e+02,-2.903224955946578589e+00,7.878079019391107962e-07,3.830733587788461847e+01,4.252108923423362441e+00
2.458458773861176212e+02,2.727129812819715085e+02,1.895914471672708999e+02,-2.903210056138367356e+00,1.409975157885458042e-05,3.852855774253603727e+01,4.219363124671371423e+00
2.478446243567364888e+02,2.731849837700815442e+02,1.876492317080731596e+02,-2.903168610061958699e+00,2.737395530478173904e-05,3.874682748621736295e+01,4.186994351224133659e+00
2.498433713273553280e+02,2.736570936163413421e+02,1.857070376739785047e+02,-2.903100593796914985e+00,4.068500815870307742e-05,3.896221406436887946e+01,4.154994765564522297e+00
2.518421182979741673e+02,2.741293611985586836e+02,1.837648828637510690e+02,-2.903005970134604041e+00,5.399864721532906029e-05,3.917478386920497968e+01,4.123356806080186843e+00
2.538408652685930065e+02,2.746018361276434234e+02,1.818227883549570834e+02,-2.902884733019972074e+00,6.731554756094705236e-05,3.938460086186972120e+01,4.092073173157465327e+00
2.558396122392118457e+02,2.750745760617699602e+02,1.798807422305388855e+02,-2.902736867252450281e+00,8.064270952843350239e-05,3.959172669593468896e+01,4.061136816178035680e+00
2.578383592098306849e+02,2.755476277116108008e+02,1.779387776995911565e+02,-2.902562360204151481e+00,9.397487890369617873e-05,3.979622083292327517e+01,4.030540921343443550e+00
2.598371061804495525e+02,2.760210403397009600e+02,1.759969175498648895e+02,-2.902361201039741712e+00,1.073122968933673993e-04,3.999814065048246192e+01,4.000278900266871496e+00
2.618358531510683633e+02,2.764948758376959290e+02,1.740551328872186048e+02,-2.902133376380287011e+00,1.206542684622512499e-04,4.019754154376676780e+01,3.970344379271513624e+00
2.638346001216872310e+02,2.769691771239948253e+02,1.721134726930047520e+02,-2.901878880264314731e+00,1.340023976746500007e-04,4.039447702054849287e+01,3.940731189342946639e+00
2.658333470923060418e+02,2.774439931225626879e+02,1.701719613525523584e+02,-2.901597700543177893e+00,1.473564908034912088e-04,4.058899879052284376e+01,3.911433356687044505e+00
2.678320940629249094e+02,2.779193899943105066e+02,1.682305528899500473e+02,-2.901289837395443438e+00,1.606975030854973431e-04,4.078115684923585604e+01,3.049504216359852471e+00
2.698308410335437202e+02,2.783954069671349885e+02,1.662893113072805704e+02,-2.900955290645693463e+00,1.740723282614835569e-04,4.093034483840386173e+01,-8.721250181275754798e+00
2.718295880041625878e+02,2.788720920797657072e+02,1.643482649586142941e+02,-2.900593970518187348e+00,1.874735122664493783e-04,4.050222196165273658e+01,-8.729298540133566320e+00
2.738283349747814555e+02,2.793495157227618506e+02,1.624073511389625253e+02,-2.900206077288303597e+00,2.006579930664482471e-04,4.006912359667411039e+01,-8.738828947167100125e+00
2.758270819454002662e+02,2.798277163204500084e+02,1.604666351553775030e+02,-2.899791607954502304e+00,2.142711108328747879e-04,3.963081187707026487e+01,-8.749031876211862624e+00
2.778258289160191339e+02,2.803067358556316435e+02,1.585261737523831869e+02,-2.899349345804383304e+00,2.276874950012377434e-04,3.918707756542813314e+01,-8.760659815594490141e+00
2.798245758866379447e+02,2.807866524710248086e+02,1.565858226617844480e+02,-2.898900418283146152e+00,2.215115876874758599e-04,3.873766079133842055e+01,-8.797237314006711273e+00
2.818233228572568123e+02,2.812674146773894108e+02,1.546457382433300438e+02,-2.898464073880322900e+00,2.148707895949854047e-04,3.828105877222344589e+01,-8.834695494518360448e+00
2.838220698278756231e+02,2.817489841431813602e+02,1.527059644851069606e+02,-2.898041704920978123e+00,2.077856518527774208e-04,3.781696469853720544e+01,-8.873001417599137852e+00
2.858208167984944907e+02,2.822314002724828015e+02,1.507662262170004510e+02,-2.897633242362807060e+00,2.009157416259222371e-04,3.734505388405488446e+01,-8.911401906391734684e+00
2.878195637691133015e+02,2.827145774837794079e+02,1.488267534748369201e+02,-2.897238551221295033e+00,1.940026586174876727e-04,3.686502101551317878e+01,-8.950225544682965051e+00
2.898183107397321692e+02,2.831984843120472419e+02,1.468875579118574137e+02,-2.896857753772636990e+00,1.870488394037992514e-04,3.637652130271182216e+01,-8.989496414379498646e+00
2.918170577103510368e+02,2.836831564304707740e+02,1.449483820420892073e+02,-2.896490824027411204e+00,1.800949548089228990e-04,3.587918400180509337e+01,-9.029201195636860078e+00
2.938158046809698476e+02,2.841685085426265118e+02,1.430094527565224212e+02,-2.896137817286487781e+00,1.731280714140690348e-04,3.537261182838514628e+01,-9.069388213178818603e+00
2.958145516515887152e+02,2.846545093059442593e+02,1.410707802865921963e+02,-2.895798766229877419e+00,1.661485600339736724e-04,3.485637449776866248e+01,-9.110094327722714880e+00
2.978132986222075260e+02,2.851411939191282272e+02,1.391321096896476774e+02,-2.895473652638687945e+00,1.591546605431859050e-04,3.433000577118394148e+01,-9.151361956253733609e+00
2.998120455928263937e+02,2.856284775086841137e+02,1.371936645046994840e+02,-2.895162537844245154e+00,1.521526255573824949e-04,3.379299901274411866e+01,-9.193229700629826695e+00
3.018107925634452045e+02,2.861163284061648824e+02,1.352554556577329947e+02,-2.894865440167825099e+00,1.451418603536828533e-04,3.324480263509848754e+01,-9.235747321543897215e+00
3.038095395340640721e+02,2.866047808883420203e+02,1.333172323010294065e+02,-2.894582358947502598e+00,1.381045473480699217e-04,3.268481387871096899e+01,-9.278984686975093155e+00
3.058082865046828829e+02,2.870937514061565139e+02,1.313792111490019465e+02,-2.894313346754841643e+00,1.310866249119266064e-04,3.211237103078745747e+01,-9.322942851184734536e+00
3.078070334753017505e+02,2.875832077333191137e+02,1.294414050269670327e+02,-2.894058587568825835e+00,1.186163984176716340e-04,3.152675000149620388e+01,-9.371851286130919334e+00
3.098057804459206181e+02,2.880730921730591945e+02,1.275035473458238187e+02,-2.893951400056794299e+00,-1.138912348881334942e-05,3.092688226967521814e+01,-9.193821386515869776e+00
3.118045274165394289e+02,2.885628559541154345e+02,1.255657185750786340e+02,-2.894280402402390262e+00,-4.631853988865536884e-04,3.032688249116505119e+01,-8.703714293956544168e+00
3.138032743871582966e+02,2.890507657773832193e+02,1.236275259035938490e+02,-2.895924475540243570e+00,-1.207335874091116897e-03,2.974771850876261325e+01,-7.909469677814733757e+00
3.158020213577771074e+02,2.895337516950092436e+02,1.216879508323500545e+02,-2.899564475373885397e+00,-2.434986959244948325e-03,2.921144808736996978e+01,-7.131746429198853043e+00
3.178007683283959750e+02,2.900072619557009830e+02,1.197461281437935980e+02,-2.905686164685788775e+00,-3.712625477216769353e-03,2.871932426468186250e+01,-6.370227788091231247e+00
3.197995152990147858e+02,2.904663361570939628e+02,1.178008812205812461e+02,-2.914423257222925390e+00,-5.031794139630624794e-03,2.827250677306039961e+01,-5.629796167703416288e+00
