s,x,y,psi,kappa,vx,ax
2.444365710181990323e+02,2.679063120688103936e+02,1.791508616947242558e+02,-2.907640482204004506e+00,-7.041233238154595477e-05,3.792705642883308315e+01,4.305774331533100074e+00
2.464279058303581280e+02,2.683678499422467212e+02,1.772137511853571255e+02,-2.907759836382686203e+00,-4.905240448636834011e-05,3.815375537893922342e+01,4.272388772546490188e+00
2.484191906954557112e+02,2.688291939488957496e+02,1.752766458393586788e+02,-2.907823998138182375e+00,-1.363247146140325719e-05,3.837733566464210355e+01,4.239398156804410789e+00
2.504100794061745603e+02,2.692698437966081428e+02,1.733351346830222610e+02,-2.907845536871382475e+00,-1.272859453011553174e-05,3.859078363570834824e+01,4.207849717506795706e+00
2.524013823000552179e+02,2.697309460795212317e+02,1.713979532511811783e+02,-2.908127639699401357e+00,-3.459602675884196582e-04,3.880844316260181870e+01,4.157896213780970740e+00
2.543926116905386436e+02,2.701903818408995335e+02,1.694604514404228723e+02,-2.910034003377899303e+00,-1.917160570121712862e-03,3.902230988554052971e+01,2.759261178917296053e+00
2.563838128725769252e+02,2.706427285087847849e+02,1.675213112599810756e+02,-2.915322484248144441e+00,-2.774366423193646691e-03,3.916665968904896999e+01,-1.986109840213232447e+00
2.583749953504539576e+02,2.710861185593709592e+02,1.655801227263126520e+02,-2.917904920071240138e+00,5.851341877751133281e-05,3.907457661794452974e+01,-3.679014704604730568e-01
2.603658455254061437e+02,2.715109467315501774e+02,1.636351277537664259e+02,-2.916946649318538309e+00,7.986611636863681055e-05,3.906194026872724834e+01,-3.672581063074304986e-01
2.623569331919709384e+02,2.719540970442362209e+02,1.616939817272365474e+02,-2.917687810063657405e+00,-3.391444925233825830e-04,3.905081918500919613e+01,-4.222494452745584326e-01
2.643480695485105230e+02,2.723971905936667781e+02,1.597527728006171515e+02,-2.916005632553036797e+00,1.932850505313575768e-03,3.903452960646431080e+01,-1.006300036356110983e+00
2.663391823623133519e+02,2.728468912671244766e+02,1.578131079992708976e+02,-2.911946836269446059e+00,1.206236362862401438e-03,3.898661376286300140e+01,-3.895629489258060296e+00
2.683303158918406552e+02,2.733012673537485853e+02,1.558745118308252700e+02,-2.911453949377447614e+00,-3.912008895696436096e-04,3.878904292692180888e+01,-8.235429727127545618e+00
2.703210594754437466e+02,2.737383397700433534e+02,1.539323409530261131e+02,-2.911922841153355979e+00,-5.637695318214228264e-05,3.836367630107290694e+01,-8.645653367405754963e+00
2.723121535936930400e+02,2.741917259943501222e+02,1.519935535177110069e+02,-2.911879583184268316e+00,1.390333683465164779e-05,3.791229323180124311e+01,-8.705134004540848736e+00
2.743032370077719406e+02,2.746451675591246158e+02,1.500547900176535450e+02,-2.911898330291204484e+00,-2.543151836702524219e-05,3.745228913021115602e+01,-8.708461606886952922e+00
2.762943102794673678e+02,2.750985418189800953e+02,1.481160211934353583e+02,-2.911931100185846777e+00,-9.833115619541310743e-06,3.698639203603737968e+01,-8.735511595929981610e+00
2.782853015237022305e+02,2.755518512241690132e+02,1.461773214441737139e+02,-2.911963622066660484e+00,-2.562772455793685942e-05,3.651307463052596347e+01,-8.804934260189366313e+00
2.802757677030263608e+02,2.759829666799257666e+02,1.442341037325312811e+02,-2.912080501730589077e+00,-2.904046759409590955e-05,3.602908982698257034e+01,-8.893794982806976890e+00
2.822666502762248228e+02,2.764359679078435192e+02,1.422954435488553599e+02,-2.912089126997907229e+00,1.785011138019995799e-05,3.553418990413576495e+01,-9.033924539622464778e+00
2.842576565577516590e+02,2.768890470419702865e+02,1.403566745292714586e+02,-2.912068393357291285e+00,-2.533004570774691666e-05,3.502429855219553190e+01,-9.075778382772991648e+00
2.862487324559984359e+02,2.773420480005090667e+02,1.384178157504682929e+02,-2.912181574432884723e+00,-3.411455341297089147e-05,3.450444084758968444e+01,-9.056718433604851626e+00
2.882395815651552198e+02,2.777949837352748546e+02,1.364791746295790915e+02,-2.911977106808116833e+00,2.363625269304830772e-04,3.397777999081895928e+01,-9.096839064563436494e+00
2.902296376556032556e+02,2.782194028382837701e+02,1.345349031289572395e+02,-2.911749414401220371e+00,-1.265123282626177286e-04,3.343965227128577311e+01,-9.175577205719378071e+00
2.922206858917150498e+02,2.786724770368610962e+02,1.325960898710318361e+02,-2.912526202825684862e+00,-1.758489015451838446e-04,3.288802428367156949e+01,-7.307097157046585245e+00
2.942115096641821879e+02,2.791258722172393050e+02,1.306575821709104162e+02,-2.910379446673842185e+00,2.349594077857001650e-03,3.244265749084787132e+01,-7.290226195610258308e+00
2.962025701388097332e+02,2.795873972028156800e+02,1.287207506084577631e+02,-2.905405619913941528e+00,1.604821452810043132e-03,3.199205727015008449e+01,-7.909005670007877242e+00
2.981937744648086550e+02,2.800550321621524290e+02,1.267852371849231048e+02,-2.904409614020009744e+00,-1.628089316780582062e-04,3.149566957720314520e+01,-8.689807543279689739e+00
3.001832249566473365e+02,2.804864315458253259e+02,1.248431229165949219e+02,-2.904105006829438729e+00,5.262800337957707162e-04,3.094182902503077059e+01,-8.421151288385289035e+00
3.021743740759342245e+02,2.809557319054728168e+02,1.229080694321476130e+02,-2.903769981438379943e+00,-7.540969671465050242e-04,3.039511382454748301e+01,-7.647625590353905878e+00
3.041655922204107014e+02,2.814220340930160091e+02,1.209722202725319278e+02,-2.907373635763367048e+00,-2.605058384655957199e-03,2.988998048940480956e+01,-7.328887089285651690e+00
3.061565621814649489e+02,2.818789382365503684e+02,1.190343864330499457e+02,-2.912798528719187985e+00,-2.833933191665866623e-03,2.939787781367253672e+01,-7.295888947115743761e+00
3.081477178416017750e+02,2.823251549341243845e+02,1.170938732221438698e+02,-2.918136470558438056e+00,-2.265287544325070204e-03,2.889970094330685413e+01,-7.295152055331239005e+00
3.101376795864409246e+02,2.827190465029590314e+02,1.151432842910965917e+02,-2.921683301869758331e+00,-1.489522748268588435e-03,2.839132466135087185e+01,-7.048828956865841988e+00
3.121286064247591412e+02,2.831500133046070005e+02,1.131995617565220016e+02,-2.925256955198832109e+00,-2.080642781793228414e-03,2.789169798960337232e+01,-6.955471068819899294e+00
3.141190837174143553e+02,2.835723620796168234e+02,1.112544084554108110e+02,-2.930864083695508882e+00,-3.959158004011037110e-03,2.738825863345966027e+01,-6.064751931626514825e+00
3.161093581387592053e+02,2.839791300673164756e+02,1.093061445932909237e+02,-2.941290623440357077e+00,-5.969456829426341565e-03,2.694006390528480921e+01,-5.763830960861358932e+00
3.180993823500772919e+02,2.843646275885757859e+02,1.073538157217287790e+02,-2.951015363368491240e+00,-3.742180256751635910e-03,2.650466976912239403e+01,-6.145256909463264527e+00
