x_m,y_m,w_tr_right_m,w_tr_left_m
-2.342222222343933709e+02,2.854228039857482599e+02,6.143028911151755089e+00,6.143028911151708016e+00
-2.336226611065249585e+02,2.872037268073208907e+02,6.144399462513697507e+00,6.144399462513691290e+00
-2.330287900830612955e+02,2.889865362973350784e+02,6.154317415305921912e+00,6.154317415305921912e+00
-2.324386242634987525e+02,2.907705306364658782e+02,6.171338025590324072e+00,6.171338025590371146e+00
-2.318509774788414006e+02,2.925553105920134840e+02,6.193218530891913431e+00,6.193218530891908102e+00
-2.312648232151106527e+02,2.943405590989762004e+02,6.217170876487864817e+00,6.217170876487817743e+00
-2.306790044755576048e+02,2.961259296725031618e+02,6.240260628181405700e+00,6.240260628181383495e+00
-2.300923342548923642e+02,2.979110619585565018e+02,6.259534096865902342e+00,6.259534096865950303e+00
-2.295035958374609208e+02,2.996955639052353035e+02,6.272153966348961163e+00,6.272153966348939846e+00
-2.289095595001410288e+02,3.014783328013027131e+02,6.279119955900296368e+00,6.279119955900248407e+00
-2.283054540171358155e+02,3.032577100810773345e+02,6.286816853847432718e+00,6.286816853847410513e+00
-2.276888917697211525e+02,3.050327870391176930e+02,6.299735107113759724e+00,6.299735107113781929e+00
-2.270660600614012310e+02,3.068056734872816378e+02,6.313220982414582849e+00,6.313220982414605942e+00
-2.264442274476516843e+02,3.085789353238927788e+02,6.321470769179502902e+00,6.321470769179525995e+00
-2.258256259166277857e+02,3.103533364851894021e+02,6.324032185743753587e+00,6.324032185743776679e+00
-2.252104636604276493e+02,3.121289276866080513e+02,6.322573131447678740e+00,6.322573131447678740e+00
-2.245989691055336550e+02,3.139057771374510253e+02,6.318749336492560431e+00,6.318749336492560431e+00
-2.239913145787631947e+02,3.156839397572105099e+02,6.314259184822571314e+00,6.314259184822521576e+00
-2.233877163292408738e+02,3.174634866614881048e+02,6.310790631475129864e+00,6.310790631475104995e+00
-2.227884576759921060e+02,3.192445073155519708e+02,6.309931373407501098e+00,6.309931373407501098e+00
-2.221939238912376311e+02,3.210271164877175352e+02,6.313168646942835416e+00,6.313168646942860285e+00
-2.216044271074277106e+02,3.228113921021235342e+02,6.321883205034214193e+00,6.321883205034214193e+00
-2.210179780348994427e+02,3.245966568203068618e+02,6.335053080019894090e+00,6.335053080019944716e+00
-2.204307305142913549e+02,3.263816518210278446e+02,6.349696920945697265e+00,6.349696920945671508e+00
-2.198396499126390040e+02,3.281653931149064647e+02,6.361823334313006839e+00,6.361823334313006839e+00
-2.192434646185116662e+02,3.299474493295764432e+02,6.366519842079272351e+00,6.366519842079272351e+00
-2.186454606459220145e+02,3.317288791441524154e+02,6.363346296284016823e+00,6.363346296284018599e+00
-2.180519413178402601e+02,3.335117749958780564e+02,6.355116613709179241e+00,6.355116613709204110e+00
-2.174655845718738760e+02,3.352970479643225872e+02,6.348426652661632197e+00,6.348426652661604663e+00
-2.168803266588349743e+02,3.370827188528027136e+02,6.353941712868953040e+00,6.353941712869005443e+00
-2.162865148196865732e+02,3.388654806980377998e+02,6.376104541561868011e+00,6.376104541561841366e+00
-2.156848310153620218e+02,3.406454958026289432e+02,6.407427380474476131e+00,6.407427380474503664e+00
-2.150803987848012753e+02,3.424246223911567313e+02,6.435687681146244898e+00,6.435687681146244898e+00
-2.144764891247692162e+02,3.442040461769588546e+02,6.450844032803531469e+00,6.450844032803559003e+00
-2.138735390220899433e+02,3.459838138635904556e+02,6.451127428969945399e+00,6.451127428969945399e+00
-2.132741269941220423e+02,3.477646933590622211e+02,6.439297853674108119e+00,6.439297853674079697e+00
-2.126796082157592878e+02,3.495471154449877531e+02,6.419881123410871027e+00,6.419881123410817736e+00
-2.120851808632224333e+02,3.513296076281925480e+02,6.403572367845805857e+00,6.403572367845801416e+00
-2.114848697826508896e+02,3.531102469579725494e+02,6.400441069250939030e+00,6.400441069250992321e+00
-2.108791464389765054e+02,3.548890831599871944e+02,6.409009125729162371e+00,6.409009125729190792e+00
-2.102723683716234859e+02,3.566675470669536026e+02,6.422999655754085602e+00,6.422999655754110471e+00
-2.096687653802771365e+02,3.584470938833246123e+02,6.436224206801462344e+00,6.436224206801438363e+00
-2.090710412704038959e+02,3.602286355810148279e+02,6.444093604233843031e+00,6.444093604233818162e+00
-2.084757098501373491e+02,3.620109772233677177e+02,6.448410991031792605e+00,6.448410991031762407e+00
-2.078777133529866035e+02,3.637924254206890282e+02,6.452609342083874822e+00,6.452609342083905908e+00
-2.072730736570020724e+02,3.655716309011738190e+02,6.460775719244927551e+00,6.460775719244927551e+00
-2.066627935634098776e+02,3.673488994344812681e+02,6.474479518199295569e+00,6.474479518199302674e+00
-2.060513379575103841e+02,3.691257467613794461e+02,6.491940365151886105e+00,6.491940365151831038e+00
-2.054432732586577117e+02,3.709037458127191940e+02,6.511253579542562342e+00,6.511253579542539249e+00
-2.048425654055636471e+02,3.726842488858478646e+02,6.529857083151468622e+00,6.529857083151468622e+00
-2.042488274130044488e+02,3.744671140403117988e+02,6.543526310759823161e+00,6.543526310759847142e+00
-2.036560464882246606e+02,3.762503074232979543e+02,6.552128035212736457e+00,6.552128035212760437e+00
-2.030576575267014050e+02,3.780316227305592065e+02,6.557277214673864485e+00,6.557277214673919552e+00
-2.024499699949233786e+02,3.798097872981471710e+02,6.563420390638337487e+00,6.563420390638329494e+00
-2.018304777267407530e+02,3.815838692525037459e+02,6.575385862081158272e+00,6.575385862081135180e+00
-2.012047377967676312e+02,3.833557547873639351e+02,6.589762949190485664e+00,6.589762949190517638e+00
-2.005861974055524115e+02,3.851301635440147493e+02,6.595072155566308325e+00,6.595072155566297667e+00
-1.999834731126597376e+02,3.869099033241940333e+02,6.584932596647108838e+00,6.584932596647118608e+00
-1.993841803373870789e+02,3.886907922372096209e+02,6.573923552625945632e+00,6.573923552625922540e+00
-1.987736742796141698e+02,3.904679727192301470e+02,6.576391681512924414e+00,6.576391681512947507e+00
-1.981536255303331586e+02,3.922418636990299774e+02,6.588984496684327397e+00,6.588984496684316738e+00
-1.975304467200849388e+02,3.940146538994089838e+02,6.603622915598820420e+00,6.603622915598820420e+00
-1.969118997701294802e+02,3.957890715651632263e+02,6.614972063195420304e+00,6.614972063195476260e+00
-1.963028859409250799e+02,3.975667837636959803e+02,6.625547971710117778e+00,6.625547971710060047e+00
-1.957056711655637855e+02,3.993484833341743183e+02,6.640753064720133381e+00,6.640753064720155585e+00
-1.951210459113846696e+02,4.011343057434512502e+02,6.664568261343412736e+00,6.664568261343468691e+00
-1.945424174418180314e+02,4.029220324547954988e+02,6.693684549205833889e+00,6.693684549205799250e+00
-1.939608042412520490e+02,4.047087926055806975e+02,6.722513901145433124e+00,6.722513901145375392e+00
-1.933680344595498468e+02,4.064919367638385097e+02,6.744997990867092952e+00,6.744997990867069859e+00
-1.927624321534566434e+02,4.082708095025521402e+02,6.758922571566617243e+00,6.758922571566617243e+00
-1.921499492429844338e+02,4.100473324687364993e+02,6.769362641889643761e+00,6.769362641889679288e+00
-1.915370142876731165e+02,4.118236977027438570e+02,6.781887283371043296e+00,6.781887283371078823e+00
-1.909283198363340830e+02,4.136015018762186060e+02,6.800335322160139029e+00,6.800335322160139029e+00
-1.903225910471156794e+02,4.153802972455688405e+02,6.822583287322451895e+00,6.822583287322466106e+00
-1.897177013940472534e+02,4.171593795211343263e+02,6.844725794456208767e+00,6.844725794456186563e+00
-1.891146878337345356e+02,4.189391302814263440e+02,6.859959436031388691e+00,6.859959436031410895e+00
-1.885185344822137665e+02,4.207211708113241002e+02,6.863159404139188347e+00,6.863159404139151931e+00
-1.879371091931764397e+02,4.225079133529675914e+02,6.851872509809126655e+00,6.851872509809126655e+00
-1.873739190897558728e+02,4.243002471263971529e+02,6.828239925725097414e+00,6.828239925725133830e+00
-1.868208975234313982e+02,4.260956802753474904e+02,6.802178819728831094e+00,6.802178819728868397e+00
-1.862633122475953371e+02,4.278897788069742205e+02,6.779655832986057007e+00,6.779655832986057007e+00
-1.856857895174049702e+02,4.296777146017932978e+02,6.765325362028384859e+00,6.765325362028384859e+00
-1.850804302272391624e+02,4.314565394202218158e+02,6.758354418943550712e+00,6.758354418943534725e+00
-1.844563628779275177e+02,4.332289746618673689e+02,6.758467100326966737e+00,6.758467100326908117e+00
-1.838290431301335843e+02,4.350003066053200200e+02,6.770748494537991213e+00,6.770748494537991213e+00
-1.832119734715908805e+02,4.367751528051630885e+02,6.798501270549445863e+00,6.798501270549407671e+00
-1.826049875049629350e+02,4.385533790162626246e+02,6.834296596028186954e+00,6.834296596028203830e+00
-1.820009782099152176e+02,4.403326443450472425e+02,6.868470482564954516e+00,6.868470482565014024e+00
-1.813928004534261049e+02,4.421106007574013006e+02,6.891738692514248754e+00,6.891738692514228326e+00
-1.807799069217787746e+02,4.438869750469197584e+02,6.901244819959356569e+00,6.901244819959377885e+00
-1.801675585802310593e+02,4.456635006893107516e+02,6.902703267867292602e+00,6.902703267867313031e+00
-1.795591061229923469e+02,4.474413618791868998e+02,6.904107999643727567e+00,6.904107999643727567e+00
-1.789546433430588763e+02,4.492206131353312912e+02,6.910477037472482209e+00,6.910477037472422701e+00
-1.783511441913218505e+02,4.510002072516974181e+02,6.923095416956820181e+00,6.923095416956820181e+00
-1.777483539550022726e+02,4.527800378643407839e+02,6.940211389444213452e+00,6.940211389444253420e+00
-1.771474222778253704e+02,4.545604932697225991e+02,6.958694333579200197e+00,6.958694333579200197e+00
-1.765495148219907264e+02,4.563419711692589544e+02,6.975439841875490821e+00,6.975439841875450853e+00
-1.759542471211413499e+02,4.581243363912894324e+02,6.988822755144064480e+00,6.988822755144044052e+00
-1.753576125076627648e+02,4.599062433189962462e+02,7.000903254261922726e+00,7.000903254261922726e+00
-1.747559828726680280e+02,4.616864698370416704e+02,7.015141188089848434e+00,7.015141188089848434e+00
-1.741473395760122287e+02,4.634643010944807884e+02,7.034323470165189995e+00,7.034323470165229963e+00
-1.735343460841463070e+02,4.652406228222885716e+02,7.056795492024801497e+00,7.056795492024821037e+00
-1.729208174640531865e+02,4.670167571544171778e+02,7.079796700065325687e+00,7.079796700065386084e+00
-1.723105819998770016e+02,4.687940374038240634e+02,7.100569024312944677e+00,7.100569024312924249e+00
-1.717063168945432778e+02,4.705733691649689376e+02,7.117474385502220002e+00,7.117474385502220002e+00
-1.711072399269085622e+02,4.723544573685470027e+02,7.131737653752248107e+00,7.131737653752267647e+00
-1.705105369866616911e+02,4.741363404143958178e+02,7.143886838303002307e+00,7.143886838302961451e+00
-1.699129281857961189e+02,4.759179138648880780e+02,7.153928766378650828e+00,7.153928766378692572e+00
-1.693120887263466443e+02,4.776983880599313466e+02,7.161324917152682268e+00,7.161324917152662728e+00
-1.687081424491294399e+02,4.794777986163813921e+02,7.166762058639387867e+00,7.166762058639346122e+00
-1.681022420295054474e+02,4.812565417363185816e+02,7.171858341989790553e+00,7.171858341989790553e+00
-1.674955561959436068e+02,4.830350249711187871e+02,7.178238046281139262e+00,7.178238046281098406e+00
-1.668892531044738803e+02,4.848136532641714780e+02,7.187493596334567414e+00,7.187493596334567414e+00
-1.662845138657449411e+02,4.865928255923485608e+02,7.201232757751999891e+00,7.201232757751999891e+00
-1.656825456282119831e+02,4.883729307957195260e+02,7.221027890004650729e+00,7.221027890004650729e+00
-1.650848955731497085e+02,4.901544509790438724e+02,7.247794916224830963e+00,7.247794916224812312e+00
-1.644908975819664647e+02,4.919371673577759339e+02,7.277498383486713962e+00,7.277498383486737055e+00
-1.638965056009459715e+02,4.937197909476328164e+02,7.302529269057190575e+00,7.302529269057190575e+00
-1.632976904232658626e+02,4.955009546014455282e+02,7.315219647931915148e+00,7.315219647931934688e+00
-1.626926701599711294e+02,4.972798819502295373e+02,7.311544024609038850e+00,7.311544024609038850e+00
-1.620851958736427605e+02,4.990578363217350670e+02,7.300036841611167837e+00,7.300036841611210470e+00
-1.614793982238257684e+02,5.008364206678184019e+02,7.291861852419205370e+00,7.291861852419205370e+00
-1.608795868564041029e+02,5.026172080674575682e+02,7.298088931900120535e+00,7.298088931900146292e+00
-1.602880265384548863e+02,5.044007583511890971e+02,7.324480528753717579e+00,7.324480528753674058e+00
-1.597029841752736843e+02,5.061862921516599840e+02,7.364442923045883660e+00,7.364442923045865896e+00
-1.591219827513136238e+02,5.079730459130687450e+02,7.409520148345237978e+00,7.409520148345194457e+00
-1.585433776539736073e+02,5.097606275635879456e+02,7.452213134223883095e+00,7.452213134223865332e+00
-1.579663644651041068e+02,5.115488110969964737e+02,7.490216236498911329e+00,7.490216236498954849e+00
-1.573877316208735522e+02,5.133365243364921753e+02,7.524745318230724678e+00,7.524745318230811719e+00
-1.568040303858890070e+02,5.151226150558907193e+02,7.557223452501816041e+00,7.557223452501798278e+00
-1.562129483115014068e+02,5.169062910324161066e+02,7.588439348764891790e+00,7.588439348764874026e+00
-1.556155700701835940e+02,5.186878989206128381e+02,7.616596289441655898e+00,7.616596289441673662e+00
-1.550137093840979219e+02,5.204680341240122061e+02,7.639245311877072453e+00,7.639245311877090217e+00
-1.544091655755672718e+02,5.222472698824219606e+02,7.653941849745402592e+00,7.653941849745384829e+00
-1.538030635085148390e+02,5.240259212422183737e+02,7.659100430518629210e+00,7.659100430518718028e+00
-1.531944009874390531e+02,5.258036045708452093e+02,7.656760002935181220e+00,7.656760002935252274e+00
-1.525824442657024065e+02,5.275800876423852515e+02,7.650486667243214356e+00,7.650486667243287187e+00
-1.519664885403913956e+02,5.293551794044187773e+02,7.643879585113200648e+00,7.643879585113291242e+00
-1.513463475707781640e+02,5.311288610160811459e+02,7.640001276865243440e+00,7.640001276865350022e+00
-1.507247498638319030e+02,5.329020823735661452e+02,7.639371222991243826e+00,7.639371222991336197e+00
-1.501054799812122269e+02,5.346761542376871148e+02,7.641642995155059737e+00,7.641642995155059737e+00
-1.494924042421935724e+02,5.364524022757341299e+02,7.646544548938912556e+00,7.646544548939019137e+00
-1.488884847357331296e+02,5.382318100392782299e+02,7.654587228406837696e+00,7.654587228406821708e+00
-1.482937514576065610e+02,5.400143409203597002e+02,7.667904730341833286e+00,7.667904730341740915e+00
-1.477040704417955794e+02,5.417985619271032647e+02,7.685755954047921890e+00,7.685755954047939653e+00
-1.471135364659480160e+02,5.435824998312740490e+02,7.705914513883216799e+00,7.705914513883200812e+00
-1.465170187795265520e+02,5.453644449539436891e+02,7.725591616900159053e+00,7.725591616900159053e+00
-1.459119205365725520e+02,5.471434935721400734e+02,7.742075297520438326e+00,7.742075297520438326e+00
-1.453008316237965118e+02,5.489204908673632417e+02,7.756898053591990916e+00,7.756898053591990916e+00
-1.446874582923875323e+02,5.506967034765680182e+02,7.772586451849246458e+00,7.772586451849138101e+00
-1.440755361207832834e+02,5.524734189418145434e+02,7.791643071193272263e+00,7.791643071193195880e+00
-1.434685155205057754e+02,5.542517984845261481e+02,7.816309748169834037e+00,7.816309748169834037e+00
-1.428662043753487296e+02,5.560317467247285776e+02,7.845712674796624597e+00,7.845712674796608610e+00
-1.422655982813608091e+02,5.578122562951377859e+02,7.876709209932455380e+00,7.876709209932455380e+00
-1.416634325325564419e+02,5.595922528410626455e+02,7.906281830615400352e+00,7.906281830615306205e+00
-1.410568725716773599e+02,5.613707863458892007e+02,7.931882421477745027e+00,7.931882421477745027e+00
-1.404465301085382976e+02,5.631480417232201034e+02,7.953844565673557909e+00,7.953844565673477973e+00
-1.398344365380543479e+02,5.649246988780523679e+02,7.973700235617492638e+00,7.973700235617586785e+00
-1.392226085910953657e+02,5.667014478733867691e+02,7.992974623934413714e+00,7.992974623934413714e+00
-1.386129888171999198e+02,5.684789550862275291e+02,8.013109260911656762e+00,8.013109260911656762e+00
-1.380062008973626462e+02,5.702574296197532249e+02,8.034439019224192791e+00,8.034439019224176803e+00
-1.374018130408541651e+02,5.720367201443646081e+02,8.056412275747678819e+00,8.056412275747678819e+00
-1.367993448272773094e+02,5.738166616947021339e+02,8.078439396008429085e+00,8.078439396008349149e+00
-1.361983163082219335e+02,5.755970911290332879e+02,8.099951481313093282e+00,8.099951481313109269e+00
-1.355980905896835793e+02,5.773777927378848744e+02,8.120505567765910371e+00,8.120505567765894384e+00
-1.349975898639510774e+02,5.791584019708914184e+02,8.140032951200575795e+00,8.140032951200671718e+00
-1.343956649251618103e+02,5.809385294354441385e+02,8.158521040741891994e+00,8.158521040741891994e+00
-1.337916941248053604e+02,5.827179628892022265e+02,8.176395106907873966e+00,8.176395106907889954e+00
-1.331865522795626475e+02,5.844969996748685617e+02,8.195286531622889115e+00,8.195286531622889115e+00
-1.325813811023976996e+02,5.862760249572876319e+02,8.217041279031256806e+00,8.217041279031240819e+00
-1.319773471015601558e+02,5.880554179600468387e+02,8.243472682784634742e+00,8.243472682784625860e+00
-1.313758942712028670e+02,5.898356343890729931e+02,8.275703680171034193e+00,8.275703680171146104e+00
-1.307769544071432506e+02,5.916166439332987466e+02,8.312048932412350766e+00,8.312048932412245961e+00
-1.301791644180181606e+02,5.933980207077061095e+02,8.349622957622313990e+00,8.349622957622424124e+00
-1.295811538840093817e+02,5.951793489262126968e+02,8.385575673558538057e+00,8.385575673558635756e+00
-1.289822031678633039e+02,5.969604130543909832e+02,8.417575267868585343e+00,8.417575267868487643e+00
-1.283834870751132655e+02,5.987415988279448129e+02,8.444825186046834631e+00,8.444825186046827525e+00
-1.277864946882941410e+02,6.005233848519974345e+02,8.466789083211885725e+00,8.466789083211878619e+00
-1.271916861359421773e+02,6.023058968513608988e+02,8.483776475040501808e+00,8.483776475040494702e+00
-1.265985447294733746e+02,6.040889433897598337e+02,8.496887514334433789e+00,8.496887514334336089e+00
-1.260064700915757072e+02,6.058723195977456726e+02,8.507248266103470513e+00,8.507248266103470513e+00
-1.254148494169554056e+02,6.076558272138556731e+02,8.515985070355213793e+00,8.515985070355220898e+00
-1.248229855899490417e+02,6.094392453801067404e+02,8.524133197820525254e+00,8.524133197820518149e+00
-1.242299802911942379e+02,6.112222864766729344e+02,8.532568549963164273e+00,8.532568549963064797e+00
-1.236348828489906282e+02,6.130046431117548309e+02,8.542165286307275451e+00,8.542165286307175975e+00
-1.230364571681078019e+02,6.147859074222542404e+02,8.554011638515959248e+00,8.554011638515852667e+00
-1.224333791500228870e+02,6.165656270349629722e+02,8.569262704151036303e+00,8.569262704150929721e+00
-1.218243114150203610e+02,6.183433211402833649e+02,8.589097955958134634e+00,8.589097955958134634e+00
-1.212088867446459801e+02,6.201188185237090238e+02,8.613947907862691267e+00,8.613947907862691267e+00
-1.205904848573352695e+02,6.218932697157169969e+02,8.641284158340837962e+00,8.641284158340832633e+00
-1.199734863909751681e+02,6.236682141526532632e+02,8.667776685863334052e+00,8.667776685863234576e+00
-1.193622653271045806e+02,6.254451681075564693e+02,8.690144429842806773e+00,8.690144429842806773e+00
-1.187596868731578610e+02,6.272250584167856005e+02,8.706374591411444541e+00,8.706374591411444541e+00
-1.181632988282402152e+02,6.290070027224460318e+02,8.718587307382925644e+00,8.718587307383025120e+00
-1.175695013535919884e+02,6.307897996199465069e+02,8.729708133365322809e+00,8.729708133365322809e+00
-1.169746832989208372e+02,6.325722730740766337e+02,8.742605831077954193e+00,8.742605831077954193e+00
-1.163772075635528722e+02,6.343538816784275696e+02,8.758632271311876494e+00,8.758632271311784123e+00
-1.157787775250197200e+02,6.361351800670865941e+02,8.776619724649130205e+00,8.776619724649030729e+00
-1.151813349478930206e+02,6.379168113153183413e+02,8.795068492911012115e+00,8.795068492911019220e+00
-1.145865236133062126e+02,6.396993170289938462e+02,8.812405289559206878e+00,8.812405289559206878e+00
-1.139937008327339782e+02,6.414824791920325424e+02,8.828749228563129492e+00,8.828749228563230744e+00
-1.133996547360395653e+02,6.432652393745136123e+02,8.846121785418617378e+00,8.846121785418509020e+00
-1.128010714665753085e+02,6.450464909052454914e+02,8.866633980473620724e+00,8.866633980473512366e+00
-1.121960340780197214e+02,6.468255542736692405e+02,8.892316272312555725e+00,8.892316272312555725e+00
-1.115871375006764481e+02,6.486032659028207945e+02,8.923184766709971072e+00,8.923184766709876925e+00
-1.109780774722463548e+02,6.503808672572993146e+02,8.958525667917120572e+00,8.958525667917125901e+00
-1.103725488789697380e+02,6.521596120550364049e+02,8.997588564852337711e+00,8.997588564852236459e+00
-1.097726699992203123e+02,6.539402327210904105e+02,9.038561104284699610e+00,9.038561104284699610e+00
-1.091776772031116565e+02,6.557225100288412705e+02,9.078682089109710418e+00,9.078682089109610942e+00
-1.085858805319361693e+02,6.575059094621873328e+02,9.115614327862006760e+00,9.115614327862013866e+00
-1.079956410967399165e+02,6.592898979931362646e+02,9.147034400004384835e+00,9.147034400004288912e+00
-1.074053045002066114e+02,6.610738982249099536e+02,9.170666594268411131e+00,9.170666594268512384e+00
-1.068132155510368477e+02,6.628572964716809111e+02,9.186676544458546090e+00,9.186676544458649118e+00
-1.062171987187084454e+02,6.646393599757407173e+02,9.199767872705958638e+00,9.199767872705855609e+00
-1.056149519890404918e+02,6.664193473025858339e+02,9.215092890328600461e+00,9.215092890328600461e+00
-1.050045242564106331e+02,6.681965720673103988e+02,9.237571789888674445e+00,9.237571789888564311e+00
-1.043891495597614210e+02,6.699720536175195775e+02,9.268308390053594081e+00,9.268308390053492829e+00
-1.037764001678316248e+02,6.717483668209148391e+02,9.304996223074617490e+00,9.304996223074617490e+00
-1.031708393536735286e+02,6.735271225191463600e+02,9.342938886614520655e+00,9.342938886614527760e+00
-1.025734935422037211e+02,6.753087279001041452e+02,9.375805136155948460e+00,9.375805136155948460e+00
-1.019803368216375645e+02,6.770917906103986752e+02,9.400837718077498906e+00,9.400837718077498906e+00
-1.013849802915984810e+02,6.788740985514988324e+02,9.417341515462849699e+00,9.417341515462855028e+00
-1.007847335242735340e+02,6.806546944995722015e+02,9.427355818973902402e+00,9.427355818973902402e+00
-1.001811035280470037e+02,6.824341142291791584e+02,9.435407243618548989e+00,9.435407243618646689e+00
-9.957621032225597446e+01,6.842131394327924454e+02,9.445708357678567424e+00,9.445708357678572753e+00
-9.897226083599404944e+01,6.859925541945510759e+02,9.462406804606347421e+00,9.462406804606450450e+00
-9.836996327319357647e+01,6.877725489394774741e+02,9.488036880237071813e+00,9.488036880237174842e+00
-9.776840610768023510e+01,6.895527536700021756e+02,9.519919895172849422e+00,9.519919895172746394e+00
-9.716743648828546043e+01,6.913331333810780279e+02,9.553849712014896411e+00,9.553849712014903517e+00
-9.656687069774878296e+01,6.931136744868058486e+02,9.585599767796310289e+00,9.585599767796415094e+00
-9.596625251836995574e+01,6.948942373779561876e+02,9.611478585881753745e+00,9.611478585881648939e+00
-9.536481424610975921e+01,6.966745224432255554e+02,9.631484621020160120e+00,9.631484621020160120e+00
-9.476251279830954388e+01,6.984544906745434218e+02,9.647574492089145082e+00,9.647574492089249887e+00
-9.415930051678930113e+01,7.002341297024952382e+02,9.661678582536749715e+00,9.661678582536858073e+00
-9.355513301998539077e+01,7.020134428857813873e+02,9.675706695572896976e+00,9.675706695573000005e+00
-9.295061506745291524e+01,7.037926508574219042e+02,9.691085089583648227e+00,9.691085089583543422e+00
-9.234673514464964228e+01,7.055720926364006118e+02,9.708453334321927031e+00,9.708453334322037165e+00
-9.174304888148796522e+01,7.073516103945983104e+02,9.727360502684691212e+00,9.727360502684790688e+00
-9.113871472646906113e+01,7.091309125438045839e+02,9.747100361126873835e+00,9.747100361126868506e+00
-9.053289454398466773e+01,7.109097096623103198e+02,9.766970430150509586e+00,9.766970430150509586e+00
-8.992475880107531339e+01,7.126877131946330337e+02,9.786279959305186793e+00,9.786279959305181464e+00
-8.931419172119268524e+01,7.144648786664847648e+02,9.804847797527715514e+00,9.804847797527616038e+00
-8.870362810263691244e+01,7.162420499751922307e+02,9.824257956171134509e+00,9.824257956171235762e+00
-8.809607908028721113e+01,7.180202636761472377e+02,9.846477749902476262e+00,9.846477749902470933e+00
-8.749450025319275426e+01,7.198005002169900308e+02,9.873379421694236768e+00,9.873379421694130187e+00
-8.689939003168100840e+01,7.215828768845321974e+02,9.905097855521942662e+00,9.905097855521939110e+00
-8.630833355446915789e+01,7.233665662323777497e+02,9.939815292899858434e+00,9.939815292899858434e+00
-8.571876632468607227e+01,7.251507318462812464e+02,9.975658418973491592e+00,9.975658418973491592e+00
-8.512807928045508277e+01,7.269345383871079775e+02,1.001074763864301254e+01,1.001074763864311734e+01
-8.453373699054807844e+01,7.287171634953635930e+02,1.004324758414011676e+01,1.004324758414022156e+01
-8.393466806550088677e+01,7.304982371510029679e+02,1.007228907660350181e+01,1.007228907660339168e+01
-8.333153205908628536e+01,7.322779524624418173e+02,1.009816103423623979e+01,1.009816103423623979e+01
-8.272507794087084676e+01,7.340565416171250490e+02,1.012122715825926633e+01,1.012122715825927166e+01
-8.211599193583614920e+01,7.358342239846078883e+02,1.014186099879718306e+01,1.014186099879728431e+01
-8.150450949240976684e+01,7.376110733423364536e+02,1.016077737289943350e+01,1.016077737289942817e+01
-8.089050182274351641e+01,7.393870455198220952e+02,1.017891083023546983e+01,1.017891083023546983e+01
-8.027381622643511605e+01,7.411620905407446571e+02,1.019719308032222571e+01,1.019719308032232696e+01
-7.965438085249098776e+01,7.429361852445185832e+02,1.021651389585216840e+01,1.021651389585205649e+01
-7.903281610632025433e+01,7.447095432150505303e+02,1.023727713664732342e+01,1.023727713664732342e+01
-7.841023173781321987e+01,7.464825490361631637e+02,1.025955996227859579e+01,1.025955996227859579e+01
-7.778768345035931020e+01,7.482555699921364294e+02,1.028336692797428320e+01,1.028336692797428320e+01
-7.716609783048403415e+01,7.500289281319554675e+02,1.030863289913645708e+01,1.030863289913645175e+01
-7.654639869319569812e+01,7.518029432476708962e+02,1.033528092925976338e+01,1.033528092925975983e+01
-7.592953325798819719e+01,7.535779405223383947e+02,1.036320655538489888e+01,1.036320655538489355e+01
-7.531653146088549988e+01,7.553542693125829146e+02,1.039227829270649295e+01,1.039227829270648762e+01
-7.470819020033771096e+01,7.571321936770900720e+02,1.042222359539851695e+01,1.042222359539851695e+01
-7.410400666481490362e+01,7.589115377295902363e+02,1.045190857990403366e+01,1.045190857990414557e+01
-7.350296423663561995e+01,7.606919557818284829e+02,1.047988740499986982e+01,1.047988740499975790e+01
-7.290402584827742771e+01,7.624730901981723719e+02,1.050473649047889957e+01,1.050473649047889957e+01
-7.230623133619900500e+01,7.642545931165323054e+02,1.052504480601279546e+01,1.052504480601290737e+01
-7.170969839042302851e+01,7.660364630315752947e+02,1.054019090317602547e+01,1.054019090317612850e+01
-7.111579022422745311e+01,7.678191413250626738e+02,1.055155206497127018e+01,1.055155206497116183e+01
-7.052320956591708523e+01,7.696022474489948308e+02,1.056239033926452819e+01,1.056239033926441984e+01
-6.993014412045451422e+01,7.713852479525864965e+02,1.057624415828939846e+01,1.057624415828939846e+01
-6.933418805926571338e+01,7.731673593384252854e+02,1.059626849715218633e+01,1.059626849715207797e+01
-6.873219288278919237e+01,7.749474564835674073e+02,1.062351494346467540e+01,1.062351494346467540e+01
-6.812514464416571514e+01,7.767258027398253262e+02,1.065578768599117687e+01,1.065578768599117154e+01
-6.751515871981742123e+01,7.785031181223862404e+02,1.069013342383436616e+01,1.069013342383425780e+01
-6.690442296239486097e+01,7.802801875116607562e+02,1.072362263184719389e+01,1.072362263184719211e+01
-6.629534160535146725e+01,7.820578547333755068e+02,1.075432458182530304e+01,1.075432458182530659e+01
-6.568832956306920323e+01,7.838362477127857346e+02,1.078236033621124612e+01,1.078236033621134915e+01
-6.508317457090413427e+01,7.856152798668367723e+02,1.080825803344110803e+01,1.080825803344099789e+01
-6.447967949651231834e+01,7.873948756796303314e+02,1.083253892131823903e+01,1.083253892131824081e+01
-6.387761725407894886e+01,7.891749541343856436e+02,1.085572972171783945e+01,1.085572972171783945e+01
-6.327677892484599909e+01,7.909554437184956441e+02,1.087834041534860852e+01,1.087834041534849838e+01
