s,x,y,psi,kappa,vx,ax
2.259532541786791171e+02,2.576209587232319222e+02,2.054840753469886465e+02,-2.913113883034481155e+00,4.414077560181687605e-05,3.397307991686355422e+01,4.881335658915149089e+00
2.279528404988444095e+02,2.580739519185261770e+02,2.035363964693992500e+02,-2.913035355399359094e+00,3.905583694722784252e-05,3.425918071193473935e+01,4.840524764398430158e+00
2.299524268190097303e+02,2.585270619507043079e+02,2.015889017752562893e+02,-2.912960095871205191e+00,2.935439395064073890e-05,3.454054946371910972e+01,4.800289080343350889e+00
2.319520131391750226e+02,2.589802897343477639e+02,1.996413912202490337e+02,-2.912931981423843020e+00,-1.238850729225753342e-06,3.481733393026257062e+01,4.760612393216689497e+00
2.339515994593403150e+02,2.594335137393791229e+02,1.976938395719438972e+02,-2.912979576358726952e+00,-4.932849101029152059e-05,3.508967444770019739e+01,4.721479272201467126e+00
2.359511857795056358e+02,2.598865451196914478e+02,1.957462616974659682e+02,-2.913112949444077948e+00,-5.008413435787131531e-05,3.535770444433377691e+01,4.682875015833579013e+00
2.379507720996709281e+02,2.603394117172643973e+02,1.937986424654215796e+02,-2.913111594470547239e+00,5.144550145576416657e-05,3.562155090972696314e+01,4.644785603268458907e+00
2.399503584198362205e+02,2.607924892389746674e+02,1.918510427570038530e+02,-2.912899716075785239e+00,1.619644831629579490e-04,3.588133482354108850e+01,4.607197649696477271e+00
2.419499447400015413e+02,2.612461899052295848e+02,1.899036207655202873e+02,-2.912465445502555816e+00,2.686709021535898839e-04,3.613717154825933875e+01,4.570098365481344516e+00
2.439495310601668336e+02,2.617009341609464741e+02,1.879564394461746701e+02,-2.911832607246584104e+00,3.643059973793316740e-04,3.638917118945108342e+01,4.533475518645452951e+00
2.459491173803321260e+02,2.621571221132674054e+02,1.860095705120257890e+02,-2.910972236404944624e+00,5.032329045009222360e-04,3.663743892679934788e+01,4.497317400373304075e+00
2.479487037004974468e+02,2.626152669994410189e+02,1.840631876705428454e+02,-2.909801197535951012e+00,7.019898964718765269e-04,3.688207531874267886e+01,4.461612793239860153e+00
2.499482900206627392e+02,2.630761721864993774e+02,1.821174541538727567e+02,-2.908099178660628503e+00,1.000396077445246581e-03,3.712317658325970626e+01,4.426350941904023450e+00
2.519478763408280315e+02,2.635406018785830042e+02,1.801725434849952592e+02,-2.906477934735134383e+00,4.949660863063237454e-04,3.736083485704308771e+01,4.391521526036200385e+00
2.539474626609933523e+02,2.640069556399013209e+02,1.782281070766293567e+02,-2.906121319343224485e+00,-9.665434733381305103e-05,3.759513843506355357e+01,4.357114635273930503e+00
2.559470489811586447e+02,2.644729675746327757e+02,1.762835863507986573e+02,-2.906785638182119769e+00,-5.678122697802324460e-04,3.782617199230929828e+01,4.323120746024176952e+00
2.579466353013239655e+02,2.649368943400403964e+02,1.743385590593350685e+02,-2.908171803999279437e+00,-7.791164721550348496e-04,3.805401678929715814e+01,4.289530699945257375e+00
2.599462216214892578e+02,2.653977861428394363e+02,1.723928196548825724e+02,-2.909906871880850066e+00,-9.794931738387182771e-04,3.827875086278533701e+01,4.256335683961890659e+00
2.619458079416545502e+02,2.658548488755980088e+02,1.704461736557881864e+02,-2.912131906430007078e+00,-1.245999730868475788e-03,3.850044920297102635e+01,4.223527211683784088e+00
